id,created_at,updated_at,name,background_color
3632,2024-01-23 05:25:48,2024-01-23 05:25:48,couple,#FFFFFF
3631,2024-01-23 05:25:48,2024-01-23 05:25:48,two,#FFFFFF
3630,2024-01-23 05:25:48,2024-01-23 05:25:48,others,#FFFFFF
3629,2024-01-23 05:25:48,2024-01-23 05:25:48,her,#FFFFFF
3628,2024-01-23 05:25:48,2024-01-23 05:25:48,whatever,#FFFFFF
3627,2024-01-23 05:25:48,2024-01-23 05:25:48,board,#FFFFFF
3626,2024-01-23 05:25:48,2024-01-23 05:25:48,night,#FFFFFF
3625,2024-01-23 05:25:48,2024-01-23 05:25:48,eat,#FFFFFF
3624,2024-01-23 05:25:48,2024-01-23 05:25:48,author,#FFFFFF
3623,2024-01-23 05:25:48,2024-01-23 05:25:48,maintain,#FFFFFF
3622,2024-01-23 05:25:48,2024-01-23 05:25:48,population,#FFFFFF
3621,2024-01-23 05:25:48,2024-01-23 05:25:48,down,#FFFFFF
3620,2024-01-23 05:25:48,2024-01-23 05:25:48,will,#FFFFFF
3619,2024-01-23 05:25:48,2024-01-23 05:25:48,region,#FFFFFF
3618,2024-01-23 05:25:48,2024-01-23 05:25:48,news,#FFFFFF
3617,2024-01-23 05:25:48,2024-01-23 05:25:48,always,#FFFFFF
3616,2024-01-23 05:25:48,2024-01-23 05:25:48,wife,#FFFFFF
3615,2024-01-23 05:25:48,2024-01-23 05:25:48,property,#FFFFFF
3614,2024-01-23 05:25:48,2024-01-23 05:25:48,begin,#FFFFFF
3613,2024-01-23 05:25:48,2024-01-23 05:25:48,still,#FFFFFF
3612,2024-01-23 05:25:48,2024-01-23 05:25:48,use,#FFFFFF
3611,2024-01-23 05:25:48,2024-01-23 05:25:48,vote,#FFFFFF
3610,2024-01-23 05:25:48,2024-01-23 05:25:48,dark,#FFFFFF
3609,2024-01-23 05:25:48,2024-01-23 05:25:48,station,#FFFFFF
3608,2024-01-23 05:25:48,2024-01-23 05:25:48,skill,#FFFFFF
3607,2024-01-23 05:25:48,2024-01-23 05:25:48,positive,#FFFFFF
3606,2024-01-23 05:25:47,2024-01-23 05:25:47,majority,#FFFFFF
3605,2024-01-23 05:25:47,2024-01-23 05:25:47,president,#FFFFFF
3604,2024-01-23 05:25:47,2024-01-23 05:25:47,catch,#FFFFFF
3603,2024-01-23 05:25:47,2024-01-23 05:25:47,question,#FFFFFF
3602,2024-01-23 05:25:47,2024-01-23 05:25:47,still,#FFFFFF
3601,2024-01-23 05:25:47,2024-01-23 05:25:47,participant,#FFFFFF
3600,2024-01-23 05:25:47,2024-01-23 05:25:47,three,#FFFFFF
3599,2024-01-23 05:25:47,2024-01-23 05:25:47,go,#FFFFFF
3598,2024-01-23 05:25:47,2024-01-23 05:25:47,question,#FFFFFF
3597,2024-01-23 05:25:47,2024-01-23 05:25:47,most,#FFFFFF
3596,2024-01-23 05:25:47,2024-01-23 05:25:47,current,#FFFFFF
3595,2024-01-23 05:25:47,2024-01-23 05:25:47,camera,#FFFFFF
3594,2024-01-23 05:25:47,2024-01-23 05:25:47,anyone,#FFFFFF
3593,2024-01-23 05:25:47,2024-01-23 05:25:47,today,#FFFFFF
3592,2024-01-23 05:25:47,2024-01-23 05:25:47,place,#FFFFFF
3591,2024-01-23 05:25:47,2024-01-23 05:25:47,manager,#FFFFFF
3590,2024-01-23 05:25:47,2024-01-23 05:25:47,history,#FFFFFF
3589,2024-01-23 05:25:47,2024-01-23 05:25:47,brother,#FFFFFF
3588,2024-01-23 05:25:47,2024-01-23 05:25:47,remain,#FFFFFF
3587,2024-01-23 05:25:47,2024-01-23 05:25:47,thing,#FFFFFF
3586,2024-01-23 05:25:47,2024-01-23 05:25:47,fire,#FFFFFF
3585,2024-01-23 05:25:47,2024-01-23 05:25:47,beautiful,#FFFFFF
3584,2024-01-23 05:25:47,2024-01-23 05:25:47,own,#FFFFFF
3583,2024-01-23 05:25:47,2024-01-23 05:25:47,police,#FFFFFF
3582,2024-01-23 05:25:47,2024-01-23 05:25:47,hold,#FFFFFF
3581,2024-01-23 05:25:47,2024-01-23 05:25:47,certainly,#FFFFFF
3580,2024-01-23 05:25:47,2024-01-23 05:25:47,town,#FFFFFF
3579,2024-01-23 05:25:47,2024-01-23 05:25:47,official,#FFFFFF
3578,2024-01-23 05:25:47,2024-01-23 05:25:47,particular,#FFFFFF
3577,2024-01-23 05:25:47,2024-01-23 05:25:47,near,#FFFFFF
3576,2024-01-23 05:25:47,2024-01-23 05:25:47,first,#FFFFFF
3575,2024-01-23 05:25:47,2024-01-23 05:25:47,pressure,#FFFFFF
3574,2024-01-23 05:25:47,2024-01-23 05:25:47,value,#FFFFFF
3573,2024-01-23 05:25:47,2024-01-23 05:25:47,even,#FFFFFF
3572,2024-01-23 05:25:47,2024-01-23 05:25:47,anything,#FFFFFF
3571,2024-01-23 05:25:47,2024-01-23 05:25:47,tree,#FFFFFF
3570,2024-01-23 05:25:47,2024-01-23 05:25:47,population,#FFFFFF
3569,2024-01-23 05:25:47,2024-01-23 05:25:47,fall,#FFFFFF
3568,2024-01-23 05:25:46,2024-01-23 05:25:46,various,#FFFFFF
3567,2024-01-23 05:25:46,2024-01-23 05:25:46,issue,#FFFFFF
3566,2024-01-23 05:25:46,2024-01-23 05:25:46,talk,#FFFFFF
3565,2024-01-23 05:25:46,2024-01-23 05:25:46,commercial,#FFFFFF
3564,2024-01-23 05:25:46,2024-01-23 05:25:46,serve,#FFFFFF
3563,2024-01-23 05:25:46,2024-01-23 05:25:46,city,#FFFFFF
3562,2024-01-23 05:25:46,2024-01-23 05:25:46,show,#FFFFFF
3561,2024-01-23 05:25:46,2024-01-23 05:25:46,will,#FFFFFF
3560,2024-01-23 05:25:46,2024-01-23 05:25:46,accept,#FFFFFF
3559,2024-01-23 05:25:46,2024-01-23 05:25:46,machine,#FFFFFF
3558,2024-01-23 05:25:46,2024-01-23 05:25:46,another,#FFFFFF
3557,2024-01-23 05:25:46,2024-01-23 05:25:46,stay,#FFFFFF
3556,2024-01-23 05:25:46,2024-01-23 05:25:46,power,#FFFFFF
3555,2024-01-23 05:25:46,2024-01-23 05:25:46,rock,#FFFFFF
3554,2024-01-23 05:25:46,2024-01-23 05:25:46,pressure,#FFFFFF
3553,2024-01-23 05:25:46,2024-01-23 05:25:46,home,#FFFFFF
3552,2024-01-23 05:25:46,2024-01-23 05:25:46,debate,#FFFFFF
3551,2024-01-23 05:25:46,2024-01-23 05:25:46,sense,#FFFFFF
3550,2024-01-23 05:25:46,2024-01-23 05:25:46,hot,#FFFFFF
3549,2024-01-23 05:25:46,2024-01-23 05:25:46,spring,#FFFFFF
3548,2024-01-23 05:25:46,2024-01-23 05:25:46,daughter,#FFFFFF
3547,2024-01-23 05:25:46,2024-01-23 05:25:46,stay,#FFFFFF
3546,2024-01-23 05:25:46,2024-01-23 05:25:46,close,#FFFFFF
3545,2024-01-23 05:25:46,2024-01-23 05:25:46,fall,#FFFFFF
3544,2024-01-23 05:25:46,2024-01-23 05:25:46,three,#FFFFFF
3543,2024-01-23 05:25:46,2024-01-23 05:25:46,senior,#FFFFFF
3542,2024-01-23 05:25:46,2024-01-23 05:25:46,billion,#FFFFFF
3541,2024-01-23 05:25:46,2024-01-23 05:25:46,left,#FFFFFF
3540,2024-01-23 05:25:46,2024-01-23 05:25:46,rate,#FFFFFF
3539,2024-01-23 05:25:46,2024-01-23 05:25:46,bad,#FFFFFF
3538,2024-01-23 05:25:46,2024-01-23 05:25:46,work,#FFFFFF
3537,2024-01-23 05:25:46,2024-01-23 05:25:46,group,#FFFFFF
3536,2024-01-23 05:25:46,2024-01-23 05:25:46,suddenly,#FFFFFF
3535,2024-01-23 05:25:46,2024-01-23 05:25:46,follow,#FFFFFF
3534,2024-01-23 05:25:46,2024-01-23 05:25:46,including,#FFFFFF
3533,2024-01-23 05:25:46,2024-01-23 05:25:46,but,#FFFFFF
3532,2024-01-23 05:25:46,2024-01-23 05:25:46,later,#FFFFFF
3531,2024-01-23 05:25:46,2024-01-23 05:25:46,change,#FFFFFF
3530,2024-01-23 05:25:46,2024-01-23 05:25:46,wonder,#FFFFFF
3529,2024-01-23 05:25:46,2024-01-23 05:25:46,factor,#FFFFFF
3528,2024-01-23 05:25:45,2024-01-23 05:25:45,game,#FFFFFF
3527,2024-01-23 05:25:45,2024-01-23 05:25:45,member,#FFFFFF
3526,2024-01-23 05:25:45,2024-01-23 05:25:45,affect,#FFFFFF
3525,2024-01-23 05:25:45,2024-01-23 05:25:45,boy,#FFFFFF
3524,2024-01-23 05:25:45,2024-01-23 05:25:45,consider,#FFFFFF
3523,2024-01-23 05:25:45,2024-01-23 05:25:45,positive,#FFFFFF
3522,2024-01-23 05:25:45,2024-01-23 05:25:45,thought,#FFFFFF
3521,2024-01-23 05:25:45,2024-01-23 05:25:45,entire,#FFFFFF
3520,2024-01-23 05:25:45,2024-01-23 05:25:45,stock,#FFFFFF
3519,2024-01-23 05:25:45,2024-01-23 05:25:45,science,#FFFFFF
3518,2024-01-23 05:25:45,2024-01-23 05:25:45,media,#FFFFFF
3517,2024-01-23 05:25:45,2024-01-23 05:25:45,evidence,#FFFFFF
3516,2024-01-23 05:25:45,2024-01-23 05:25:45,make,#FFFFFF
3515,2024-01-23 05:25:45,2024-01-23 05:25:45,thousand,#FFFFFF
3514,2024-01-23 05:25:45,2024-01-23 05:25:45,people,#FFFFFF
3513,2024-01-23 05:25:45,2024-01-23 05:25:45,late,#FFFFFF
3512,2024-01-23 05:25:45,2024-01-23 05:25:45,finally,#FFFFFF
3511,2024-01-23 05:25:45,2024-01-23 05:25:45,different,#FFFFFF
3510,2024-01-23 05:25:45,2024-01-23 05:25:45,million,#FFFFFF
3509,2024-01-23 05:25:45,2024-01-23 05:25:45,human,#FFFFFF
3508,2024-01-23 05:25:45,2024-01-23 05:25:45,court,#FFFFFF
3507,2024-01-23 05:25:45,2024-01-23 05:25:45,responsibility,#FFFFFF
3506,2024-01-23 05:25:45,2024-01-23 05:25:45,beat,#FFFFFF
3505,2024-01-23 05:25:45,2024-01-23 05:25:45,great,#FFFFFF
3504,2024-01-23 05:25:45,2024-01-23 05:25:45,behavior,#FFFFFF
3503,2024-01-23 05:25:45,2024-01-23 05:25:45,collection,#FFFFFF
3502,2024-01-23 05:25:45,2024-01-23 05:25:45,mother,#FFFFFF
3501,2024-01-23 05:25:45,2024-01-23 05:25:45,will,#FFFFFF
3500,2024-01-23 05:25:45,2024-01-23 05:25:45,leave,#FFFFFF
3499,2024-01-23 05:25:45,2024-01-23 05:25:45,less,#FFFFFF
3498,2024-01-23 05:25:45,2024-01-23 05:25:45,young,#FFFFFF
3497,2024-01-23 05:25:45,2024-01-23 05:25:45,such,#FFFFFF
3496,2024-01-23 05:25:45,2024-01-23 05:25:45,someone,#FFFFFF
3495,2024-01-23 05:25:45,2024-01-23 05:25:45,trouble,#FFFFFF
3494,2024-01-23 05:25:45,2024-01-23 05:25:45,break,#FFFFFF
3493,2024-01-23 05:25:45,2024-01-23 05:25:45,wall,#FFFFFF
3492,2024-01-23 05:25:45,2024-01-23 05:25:45,tree,#FFFFFF
3491,2024-01-23 05:25:45,2024-01-23 05:25:45,ball,#FFFFFF
3490,2024-01-23 05:25:45,2024-01-23 05:25:45,conference,#FFFFFF
3489,2024-01-23 05:25:45,2024-01-23 05:25:45,near,#FFFFFF
3488,2024-01-23 05:25:45,2024-01-23 05:25:45,force,#FFFFFF
3487,2024-01-23 05:25:45,2024-01-23 05:25:45,hard,#FFFFFF
3486,2024-01-23 05:25:45,2024-01-23 05:25:45,wife,#FFFFFF
3485,2024-01-23 05:25:44,2024-01-23 05:25:44,dark,#FFFFFF
3484,2024-01-23 05:25:44,2024-01-23 05:25:44,window,#FFFFFF
3483,2024-01-23 05:25:44,2024-01-23 05:25:44,learn,#FFFFFF
3482,2024-01-23 05:25:44,2024-01-23 05:25:44,record,#FFFFFF
3481,2024-01-23 05:25:44,2024-01-23 05:25:44,mouth,#FFFFFF
3480,2024-01-23 05:25:44,2024-01-23 05:25:44,model,#FFFFFF
3479,2024-01-23 05:25:44,2024-01-23 05:25:44,employee,#FFFFFF
3478,2024-01-23 05:25:44,2024-01-23 05:25:44,small,#FFFFFF
3477,2024-01-23 05:25:44,2024-01-23 05:25:44,same,#FFFFFF
3476,2024-01-23 05:25:44,2024-01-23 05:25:44,need,#FFFFFF
3475,2024-01-23 05:25:44,2024-01-23 05:25:44,west,#FFFFFF
3474,2024-01-23 05:25:44,2024-01-23 05:25:44,middle,#FFFFFF
3473,2024-01-23 05:25:44,2024-01-23 05:25:44,institution,#FFFFFF
3472,2024-01-23 05:25:44,2024-01-23 05:25:44,born,#FFFFFF
3471,2024-01-23 05:25:44,2024-01-23 05:25:44,maintain,#FFFFFF
3470,2024-01-23 05:25:44,2024-01-23 05:25:44,year,#FFFFFF
3469,2024-01-23 05:25:44,2024-01-23 05:25:44,would,#FFFFFF
3468,2024-01-23 05:25:44,2024-01-23 05:25:44,short,#FFFFFF
3467,2024-01-23 05:25:44,2024-01-23 05:25:44,against,#FFFFFF
3466,2024-01-23 05:25:44,2024-01-23 05:25:44,trial,#FFFFFF
3465,2024-01-23 05:25:44,2024-01-23 05:25:44,conference,#FFFFFF
3464,2024-01-23 05:25:44,2024-01-23 05:25:44,defense,#FFFFFF
3463,2024-01-23 05:25:44,2024-01-23 05:25:44,seat,#FFFFFF
3462,2024-01-23 05:25:44,2024-01-23 05:25:44,near,#FFFFFF
3461,2024-01-23 05:25:44,2024-01-23 05:25:44,try,#FFFFFF
3460,2024-01-23 05:25:44,2024-01-23 05:25:44,cause,#FFFFFF
3459,2024-01-23 05:25:44,2024-01-23 05:25:44,along,#FFFFFF
3458,2024-01-23 05:25:44,2024-01-23 05:25:44,strategy,#FFFFFF
3457,2024-01-23 05:25:44,2024-01-23 05:25:44,opportunity,#FFFFFF
3456,2024-01-23 05:25:44,2024-01-23 05:25:44,night,#FFFFFF
3455,2024-01-23 05:25:44,2024-01-23 05:25:44,black,#FFFFFF
3454,2024-01-23 05:25:44,2024-01-23 05:25:44,heart,#FFFFFF
3453,2024-01-23 05:25:44,2024-01-23 05:25:44,fly,#FFFFFF
3452,2024-01-23 05:25:44,2024-01-23 05:25:44,way,#FFFFFF
3451,2024-01-23 05:25:44,2024-01-23 05:25:44,can,#FFFFFF
3450,2024-01-23 05:25:44,2024-01-23 05:25:44,model,#FFFFFF
3449,2024-01-23 05:25:44,2024-01-23 05:25:44,sense,#FFFFFF
3448,2024-01-23 05:25:44,2024-01-23 05:25:44,also,#FFFFFF
3447,2024-01-23 05:25:44,2024-01-23 05:25:44,argue,#FFFFFF
3446,2024-01-23 05:25:44,2024-01-23 05:25:44,reality,#FFFFFF
3445,2024-01-23 05:25:44,2024-01-23 05:25:44,also,#FFFFFF
3444,2024-01-23 05:25:44,2024-01-23 05:25:44,simple,#FFFFFF
3443,2024-01-23 05:25:44,2024-01-23 05:25:44,friend,#FFFFFF
3442,2024-01-23 05:25:44,2024-01-23 05:25:44,right,#FFFFFF
3441,2024-01-23 05:25:44,2024-01-23 05:25:44,a,#FFFFFF
3440,2024-01-23 05:25:44,2024-01-23 05:25:44,can,#FFFFFF
3439,2024-01-23 05:25:44,2024-01-23 05:25:44,modern,#FFFFFF
3438,2024-01-23 05:25:44,2024-01-23 05:25:44,position,#FFFFFF
3437,2024-01-23 05:25:44,2024-01-23 05:25:44,truth,#FFFFFF
3436,2024-01-23 05:25:44,2024-01-23 05:25:44,practice,#FFFFFF
3435,2024-01-23 05:25:44,2024-01-23 05:25:44,give,#FFFFFF
3434,2024-01-23 05:25:44,2024-01-23 05:25:44,this,#FFFFFF
3433,2024-01-23 05:25:44,2024-01-23 05:25:44,certain,#FFFFFF
3432,2024-01-23 05:25:44,2024-01-23 05:25:44,finish,#FFFFFF
3431,2024-01-23 05:25:44,2024-01-23 05:25:44,vote,#FFFFFF
3430,2024-01-23 05:25:44,2024-01-23 05:25:44,believe,#FFFFFF
3429,2024-01-23 05:25:44,2024-01-23 05:25:44,modern,#FFFFFF
3428,2024-01-23 05:25:44,2024-01-23 05:25:44,card,#FFFFFF
3427,2024-01-23 05:25:44,2024-01-23 05:25:44,name,#FFFFFF
3426,2024-01-23 05:25:44,2024-01-23 05:25:44,ever,#FFFFFF
3425,2024-01-23 05:25:44,2024-01-23 05:25:44,discuss,#FFFFFF
3424,2024-01-23 05:25:44,2024-01-23 05:25:44,purpose,#FFFFFF
3423,2024-01-23 05:25:43,2024-01-23 05:25:43,fly,#FFFFFF
3422,2024-01-23 05:25:43,2024-01-23 05:25:43,wonder,#FFFFFF
3421,2024-01-23 05:25:43,2024-01-23 05:25:43,them,#FFFFFF
3420,2024-01-23 05:25:43,2024-01-23 05:25:43,activity,#FFFFFF
3419,2024-01-23 05:25:43,2024-01-23 05:25:43,across,#FFFFFF
3418,2024-01-23 05:25:43,2024-01-23 05:25:43,last,#FFFFFF
3417,2024-01-23 05:25:43,2024-01-23 05:25:43,player,#FFFFFF
3416,2024-01-23 05:25:43,2024-01-23 05:25:43,board,#FFFFFF
3415,2024-01-23 05:25:43,2024-01-23 05:25:43,many,#FFFFFF
3414,2024-01-23 05:25:43,2024-01-23 05:25:43,issue,#FFFFFF
3413,2024-01-23 05:25:43,2024-01-23 05:25:43,parent,#FFFFFF
3412,2024-01-23 05:25:43,2024-01-23 05:25:43,over,#FFFFFF
3411,2024-01-23 05:25:43,2024-01-23 05:25:43,mouth,#FFFFFF
3410,2024-01-23 05:25:43,2024-01-23 05:25:43,case,#FFFFFF
3409,2024-01-23 05:25:43,2024-01-23 05:25:43,road,#FFFFFF
3408,2024-01-23 05:25:43,2024-01-23 05:25:43,billion,#FFFFFF
3407,2024-01-23 05:25:43,2024-01-23 05:25:43,party,#FFFFFF
3406,2024-01-23 05:25:43,2024-01-23 05:25:43,decade,#FFFFFF
3405,2024-01-23 05:25:43,2024-01-23 05:25:43,power,#FFFFFF
3404,2024-01-23 05:25:43,2024-01-23 05:25:43,PM,#FFFFFF
3403,2024-01-23 05:25:43,2024-01-23 05:25:43,door,#FFFFFF
3402,2024-01-23 05:25:43,2024-01-23 05:25:43,nothing,#FFFFFF
3401,2024-01-23 05:25:43,2024-01-23 05:25:43,I,#FFFFFF
3400,2024-01-23 05:25:43,2024-01-23 05:25:43,especially,#FFFFFF
3399,2024-01-23 05:25:43,2024-01-23 05:25:43,campaign,#FFFFFF
3398,2024-01-23 05:25:43,2024-01-23 05:25:43,loss,#FFFFFF
3397,2024-01-23 05:25:43,2024-01-23 05:25:43,movement,#FFFFFF
3396,2024-01-23 05:25:43,2024-01-23 05:25:43,try,#FFFFFF
3395,2024-01-23 05:25:43,2024-01-23 05:25:43,ground,#FFFFFF
3394,2024-01-23 05:25:43,2024-01-23 05:25:43,main,#FFFFFF
3393,2024-01-23 05:25:43,2024-01-23 05:25:43,mention,#FFFFFF
3392,2024-01-23 05:25:43,2024-01-23 05:25:43,space,#FFFFFF
3391,2024-01-23 05:25:43,2024-01-23 05:25:43,leader,#FFFFFF
3390,2024-01-23 05:25:43,2024-01-23 05:25:43,amount,#FFFFFF
3389,2024-01-23 05:25:43,2024-01-23 05:25:43,walk,#FFFFFF
3388,2024-01-23 05:25:43,2024-01-23 05:25:43,begin,#FFFFFF
3387,2024-01-23 05:25:43,2024-01-23 05:25:43,me,#FFFFFF
3386,2024-01-23 05:25:43,2024-01-23 05:25:43,peace,#FFFFFF
3385,2024-01-23 05:25:43,2024-01-23 05:25:43,explain,#FFFFFF
3384,2024-01-23 05:25:43,2024-01-23 05:25:43,feeling,#FFFFFF
3383,2024-01-23 05:25:43,2024-01-23 05:25:43,goal,#FFFFFF
3382,2024-01-23 05:25:43,2024-01-23 05:25:43,discover,#FFFFFF
3381,2024-01-23 05:25:43,2024-01-23 05:25:43,popular,#FFFFFF
3380,2024-01-23 05:25:42,2024-01-23 05:25:42,adult,#FFFFFF
3379,2024-01-23 05:25:42,2024-01-23 05:25:42,serve,#FFFFFF
3378,2024-01-23 05:25:42,2024-01-23 05:25:42,data,#FFFFFF
3377,2024-01-23 05:25:42,2024-01-23 05:25:42,skill,#FFFFFF
3376,2024-01-23 05:25:42,2024-01-23 05:25:42,begin,#FFFFFF
3375,2024-01-23 05:25:42,2024-01-23 05:25:42,day,#FFFFFF
3374,2024-01-23 05:25:42,2024-01-23 05:25:42,agency,#FFFFFF
3373,2024-01-23 05:25:42,2024-01-23 05:25:42,growth,#FFFFFF
3372,2024-01-23 05:25:42,2024-01-23 05:25:42,character,#FFFFFF
3371,2024-01-23 05:25:42,2024-01-23 05:25:42,former,#FFFFFF
3370,2024-01-23 05:25:42,2024-01-23 05:25:42,leave,#FFFFFF
3369,2024-01-23 05:25:42,2024-01-23 05:25:42,spend,#FFFFFF
3368,2024-01-23 05:25:42,2024-01-23 05:25:42,get,#FFFFFF
3367,2024-01-23 05:25:42,2024-01-23 05:25:42,respond,#FFFFFF
3366,2024-01-23 05:25:42,2024-01-23 05:25:42,attack,#FFFFFF
3365,2024-01-23 05:25:42,2024-01-23 05:25:42,people,#FFFFFF
3364,2024-01-23 05:25:42,2024-01-23 05:25:42,person,#FFFFFF
3363,2024-01-23 05:25:42,2024-01-23 05:25:42,compare,#FFFFFF
3362,2024-01-23 05:25:42,2024-01-23 05:25:42,analysis,#FFFFFF
3361,2024-01-23 05:25:42,2024-01-23 05:25:42,late,#FFFFFF
3360,2024-01-23 05:25:42,2024-01-23 05:25:42,artist,#FFFFFF
3359,2024-01-23 05:25:42,2024-01-23 05:25:42,surface,#FFFFFF
3358,2024-01-23 05:25:42,2024-01-23 05:25:42,gun,#FFFFFF
3357,2024-01-23 05:25:42,2024-01-23 05:25:42,eight,#FFFFFF
3356,2024-01-23 05:25:42,2024-01-23 05:25:42,lay,#FFFFFF
3355,2024-01-23 05:25:42,2024-01-23 05:25:42,community,#FFFFFF
3354,2024-01-23 05:25:42,2024-01-23 05:25:42,bring,#FFFFFF
3353,2024-01-23 05:25:42,2024-01-23 05:25:42,seven,#FFFFFF
3352,2024-01-23 05:25:42,2024-01-23 05:25:42,not,#FFFFFF
3351,2024-01-23 05:25:42,2024-01-23 05:25:42,sign,#FFFFFF
3350,2024-01-23 05:25:42,2024-01-23 05:25:42,where,#FFFFFF
3349,2024-01-23 05:25:42,2024-01-23 05:25:42,upon,#FFFFFF
3348,2024-01-23 05:25:42,2024-01-23 05:25:42,walk,#FFFFFF
3347,2024-01-23 05:25:42,2024-01-23 05:25:42,behavior,#FFFFFF
3346,2024-01-23 05:25:42,2024-01-23 05:25:42,check,#FFFFFF
3345,2024-01-23 05:25:42,2024-01-23 05:25:42,name,#FFFFFF
3344,2024-01-23 05:25:42,2024-01-23 05:25:42,we,#FFFFFF
3343,2024-01-23 05:25:42,2024-01-23 05:25:42,everything,#FFFFFF
3342,2024-01-23 05:25:42,2024-01-23 05:25:42,quickly,#FFFFFF
3341,2024-01-23 05:25:42,2024-01-23 05:25:42,concern,#FFFFFF
3340,2024-01-23 05:25:42,2024-01-23 05:25:42,along,#FFFFFF
3339,2024-01-23 05:25:42,2024-01-23 05:25:42,key,#FFFFFF
3338,2024-01-23 05:25:42,2024-01-23 05:25:42,once,#FFFFFF
3337,2024-01-23 05:25:42,2024-01-23 05:25:42,all,#FFFFFF
3336,2024-01-23 05:25:42,2024-01-23 05:25:42,attorney,#FFFFFF
3335,2024-01-23 05:25:41,2024-01-23 05:25:41,high,#FFFFFF
3334,2024-01-23 05:25:41,2024-01-23 05:25:41,question,#FFFFFF
3333,2024-01-23 05:25:41,2024-01-23 05:25:41,move,#FFFFFF
3332,2024-01-23 05:25:41,2024-01-23 05:25:41,occur,#FFFFFF
3331,2024-01-23 05:25:41,2024-01-23 05:25:41,help,#FFFFFF
3330,2024-01-23 05:25:41,2024-01-23 05:25:41,scientist,#FFFFFF
3329,2024-01-23 05:25:41,2024-01-23 05:25:41,whether,#FFFFFF
3328,2024-01-23 05:25:41,2024-01-23 05:25:41,room,#FFFFFF
3327,2024-01-23 05:25:41,2024-01-23 05:25:41,employee,#FFFFFF
3326,2024-01-23 05:25:41,2024-01-23 05:25:41,medical,#FFFFFF
3325,2024-01-23 05:25:41,2024-01-23 05:25:41,what,#FFFFFF
3324,2024-01-23 05:25:41,2024-01-23 05:25:41,year,#FFFFFF
3323,2024-01-23 05:25:41,2024-01-23 05:25:41,only,#FFFFFF
3322,2024-01-23 05:25:41,2024-01-23 05:25:41,can,#FFFFFF
3321,2024-01-23 05:25:41,2024-01-23 05:25:41,individual,#FFFFFF
3320,2024-01-23 05:25:41,2024-01-23 05:25:41,far,#FFFFFF
3319,2024-01-23 05:25:41,2024-01-23 05:25:41,add,#FFFFFF
3318,2024-01-23 05:25:41,2024-01-23 05:25:41,eye,#FFFFFF
3317,2024-01-23 05:25:41,2024-01-23 05:25:41,thank,#FFFFFF
3316,2024-01-23 05:25:41,2024-01-23 05:25:41,which,#FFFFFF
3315,2024-01-23 05:25:41,2024-01-23 05:25:41,live,#FFFFFF
3314,2024-01-23 05:25:41,2024-01-23 05:25:41,somebody,#FFFFFF
3313,2024-01-23 05:25:41,2024-01-23 05:25:41,focus,#FFFFFF
3312,2024-01-23 05:25:41,2024-01-23 05:25:41,send,#FFFFFF
3311,2024-01-23 05:25:41,2024-01-23 05:25:41,so,#FFFFFF
3310,2024-01-23 05:25:41,2024-01-23 05:25:41,minute,#FFFFFF
3309,2024-01-23 05:25:41,2024-01-23 05:25:41,state,#FFFFFF
3308,2024-01-23 05:25:41,2024-01-23 05:25:41,cause,#FFFFFF
3307,2024-01-23 05:25:41,2024-01-23 05:25:41,model,#FFFFFF
3306,2024-01-23 05:25:41,2024-01-23 05:25:41,also,#FFFFFF
3305,2024-01-23 05:25:41,2024-01-23 05:25:41,room,#FFFFFF
3304,2024-01-23 05:25:41,2024-01-23 05:25:41,last,#FFFFFF
3303,2024-01-23 05:25:41,2024-01-23 05:25:41,early,#FFFFFF
3302,2024-01-23 05:25:41,2024-01-23 05:25:41,daughter,#FFFFFF
3301,2024-01-23 05:25:41,2024-01-23 05:25:41,exist,#FFFFFF
3300,2024-01-23 05:25:41,2024-01-23 05:25:41,he,#FFFFFF
3299,2024-01-23 05:25:41,2024-01-23 05:25:41,boy,#FFFFFF
3298,2024-01-23 05:25:41,2024-01-23 05:25:41,middle,#FFFFFF
3297,2024-01-23 05:25:41,2024-01-23 05:25:41,carry,#FFFFFF
3296,2024-01-23 05:25:41,2024-01-23 05:25:41,personal,#FFFFFF
3295,2024-01-23 05:25:41,2024-01-23 05:25:41,writer,#FFFFFF
3294,2024-01-23 05:25:41,2024-01-23 05:25:41,lot,#FFFFFF
3293,2024-01-23 05:25:41,2024-01-23 05:25:41,push,#FFFFFF
3292,2024-01-23 05:25:41,2024-01-23 05:25:41,operation,#FFFFFF
3291,2024-01-23 05:25:41,2024-01-23 05:25:41,usually,#FFFFFF
3290,2024-01-23 05:25:41,2024-01-23 05:25:41,clear,#FFFFFF
3289,2024-01-23 05:25:41,2024-01-23 05:25:41,wait,#FFFFFF
3288,2024-01-23 05:25:41,2024-01-23 05:25:41,watch,#FFFFFF
3287,2024-01-23 05:25:41,2024-01-23 05:25:41,act,#FFFFFF
3286,2024-01-23 05:25:41,2024-01-23 05:25:41,build,#FFFFFF
3285,2024-01-23 05:25:41,2024-01-23 05:25:41,onto,#FFFFFF
3284,2024-01-23 05:25:41,2024-01-23 05:25:41,work,#FFFFFF
3283,2024-01-23 05:25:41,2024-01-23 05:25:41,federal,#FFFFFF
3282,2024-01-23 05:25:41,2024-01-23 05:25:41,quite,#FFFFFF
3281,2024-01-23 05:25:41,2024-01-23 05:25:41,significant,#FFFFFF
